eurogamer,1279118632912596993,2020-07-03 18:23:41,"b'Welsh-folklore-inspired stealth horror Maid of Sker is out at the end of July on Xbox One, PS4, and PC https://t.co/qpCC7aU2a2'"
eurogamer,1279096469014958083,2020-07-03 16:55:37,"b""Which are the best video game TV adverts? Here's Five of the Best https://t.co/fD8zUxHQ7a"""
eurogamer,1279094300094066688,2020-07-03 16:47:00,b'Criterion releases six gamejam games to raise money for charity https://t.co/OyGKiq7QX7'
eurogamer,1279085272282644480,2020-07-03 16:11:07,"b""Horizon: Zero Dawn's PC version gets August release date, PC features detailed https://t.co/BxflosNoCj"""
eurogamer,1279071604677451777,2020-07-03 15:16:49,"b'Animal Crossing update adds new rewards, changes NPC visits https://t.co/LZk49jgDEK'"
eurogamer,1279066469951852544,2020-07-03 14:56:24,b'2K first to make next-gen game editions $10 more expensive - but how many other publishers will follow? https://t.co/VsuMWeMTRV'
eurogamer,1279012568229707776,2020-07-03 11:22:13,"b'Evo Online cancelled, CEO fired following sexual misconduct allegations https://t.co/UakZeG4fEw'"
eurogamer,1279007752627642369,2020-07-03 11:03:05,b'Which are the best video game adverts that have been on TV? https://t.co/fD8zUxHQ7a'
eurogamer,1279007226510880769,2020-07-03 11:01:00,b'Criterion releases six gamejam games to raise money for charity https://t.co/OyGKiqpslH'
eurogamer,1278997117613355008,2020-07-03 10:20:50,"b'Minecraft is getting an official breakfast cereal, boxes include in-game clothing items https://t.co/oY9zDfEE08'"
eurogamer,1278996217561845761,2020-07-03 10:17:15,"b'The new Trackmania is fussy, frustrating and frequently brilliant https://t.co/3JSHec5V9u'"
eurogamer,1278990280285446144,2020-07-03 09:53:39,b'Ubisoft will reform top editorial department following allegations https://t.co/T5eW021IDG'
eurogamer,1278983825205473286,2020-07-03 09:28:00,"b""Go Fest's first set of weekly challenges have arrived in Pok\xc3\xa9mon Go: https://t.co/nUFswZVKgH"""
eurogamer,1278949093390385152,2020-07-03 07:10:00,b'Amazon is making a Fallout TV series with the creators of Westworld https://t.co/pZIbZtgzMr'
eurogamer,1278946578284400640,2020-07-03 07:00:00,"b""In this week's Double A Team, we revisit Test Drive Unlimited - the open-world racer without which Forza Horizon wo\xe2\x80\xa6 https://t.co/mD40Pdb7T9"""
eurogamer,1278747938567720961,2020-07-02 17:50:41,b'Amazon is making a Fallout TV series with the creators of Westworld https://t.co/pZIbZtgzMr'
eurogamer,1278735190232162305,2020-07-02 17:00:01,"b""Sexism and harassment in the games industry isn't just about big names: the entire culture must change https://t.co/IIaNvSUmCa"""
eurogamer,1278725983902851075,2020-07-02 16:23:26,"b""Cyberpunk 2077's wall-running has been scrapped https://t.co/le0i3keYcR"""
eurogamer,1278722500646625281,2020-07-02 16:09:36,b'Football Manager developer denies newspaper claim it edited its player database after accusations of racial profili\xe2\x80\xa6 https://t.co/4fX9pwqUwv'
eurogamer,1278712031370080256,2020-07-02 15:28:00,"b""Minecraft Dungeons' latest update adds a secret level left out of the base game https://t.co/gt2HJmVny5"""
eurogamer,1278700203424399360,2020-07-02 14:41:00,b'Devolver Digital is hosting its own E3 Direct broadcast https://t.co/tFIxQrgzzK'
eurogamer,1278696416173588489,2020-07-02 14:25:57,"b'Loot boxes should be classed as gambling, says House of Lords https://t.co/TvVXJZNl7l'"
eurogamer,1278661288214888450,2020-07-02 12:06:22,"b""Sexism and harassment in the games industry isn't just about big names: the entire culture must change https://t.co/IIaNvSCLKC"""
eurogamer,1278651405507723264,2020-07-02 11:27:05,"b""Iron Man VR is this week's big PSVR release and @IanHigton will be streaming it from 13:01pm BST today in a special\xe2\x80\xa6 https://t.co/CTr1RmKIn5"""
eurogamer,1278636737238097921,2020-07-02 10:28:48,b'Halo fans think Mega Bloks just dropped one hell of a Halo Infinite spoiler https://t.co/QNZ5VResVw'
eurogamer,1278634939702009856,2020-07-02 10:21:40,b'Devolver Digital is hosting its own E3 Direct broadcast https://t.co/tFIxQryaYk'
eurogamer,1278631713216835584,2020-07-02 10:08:50,"b""Minecraft Dungeons' latest update adds a secret level left out of the base game https://t.co/gt2HJmDMGx"""
